3,A,P9,1286.58,1173.65,3p,0
3,A,P3,1322.66,1291.48,3p,0
3,A,P8,1485.79,1046.94,3p,1
4,B,P3,2563.73,952.978,2p,1
4,A,P10,1000.42,1129.16,2p,1
4,B,P6,2791.05,1111.74,2p,1
4,B,P7,2356.33,979.805,3p,0
4,A,P8,1532.42,877.428,3p,1
4,B,P6,2637.69,1159.21,3p,0
4,B,P8,2695.9,1211.6,3p,0
4,A,P10,1059.79,917.313,2p,0
4,A,P11,1000.42,1129.16,2p,1
4,A,P9,1128.6,879.318,2p,0
4,A,P8,780.865,1131.29,2p,1
4,B,P11,2563.73,952.978,2p,0
4,B,P12,2190.95,874.347,3p,0
4,A,P12,1133.93,916.91,2p,0
4,B,P5,2513.6,872.837,3p,1
4,B,P4,2734.39,1072.17,2p,0
4,B,P10,2531.11,930.198,2p,0
4,B,P6,2734.39,1072.17,2p,1
4,A,P9,966.538,1018.55,2p,0
4,B,P2,3046.31,1207.47,2p,1
4,B,P7,3514.58,1262.77,2p,1
4,B,P4,2641.45,872.239,2p,1
4,B,P10,2527.95,1160.38,3p,0
4,B,P10,2554.47,1006.67,2p,1
4,A,P9,1447.75,895.699,3p,0
4,A,P1,1015.13,989.046,2p,1
4,A,P3,1485.79,1046.94,3p,0
4,A,P12,1501.32,914.91,3p,1
4,B,P10,3018.8,1069.64,2p,1
4,B,P1,2604.23,929.768,2p,0
4,A,P9,1024.71,897.833,2p,1
4,A,P9,499.288,1302.26,2p,0
4,B,P12,2446.54,1074.72,3p,0
5,A,P12,1187.32,1293.25,3p,1
5,A,P4,1398.55,878.055,3p,1
5,A,P11,1322.66,1291.48,3p,0
5,A,P1,1463.92,959.972,3p,0
5,B,P3,2705.12,871.941,2p,0
5,B,P9,2255.82,874.043,3p,0
5,B,P10,2486.82,953.467,2p,1
5,A,P9,1391.1,1047.71,2p,0
5,A,P3,1140.33,962.03,2p,0
5,B,P12,3514.58,1262.77,2p,1
5,B,P1,3266.93,1266.02,2p,1
5,A,P5,1599.08,877.116,3p,1
5,B,P12,2930.08,1208.84,2p,1
5,B,P8,2577.61,872.537,2p,0
5,B,P4,2254.58,954.944,3p,0
5,B,P11,2474.3,890.52,2p,0
5,A,P7,1051.24,1295.03,3p,0
5,A,P10,1253.04,937.712,2p,1
5,B,P8,2993.22,1109.78,2p,0
5,B,P1,2710.44,908.329,2p,1
5,B,P10,2793.01,951.52,2p,0
5,B,P10,3391.08,1264.39,2p,0
5,A,P8,1447.75,895.699,3p,0
5,A,P12,1507.43,1014.51,3p,0
5,B,P7,2863.49,1035.72,2p,0
5,A,P6,1140.33,962.03,2p,1
5,B,P11,2695.9,1211.6,3p,1
5,A,P6,1501.32,914.91,3p,0
5,A,P4,942.333,939.539,2p,0
5,B,P5,2806.99,888.842,2p,0
5,B,P12,2296.93,1008.6,3p,1
5,A,P3,783.571,1019.92,2p,0
5,B,P6,2705.12,871.941,2p,0
5,A,P7,953.529,1087.98,2p,1
5,B,P10,2542.87,1073.87,2p,1
5,B,P2,2684.3,1037.18,2p,1
5,B,P3,2829.57,1071.32,2p,0
6,A,P2,928.815,989.641,2p,0
6,A,P7,1302.66,960.998,2p,0
6,B,P6,2349.82,1075.58,3p,0
6,B,P3,2868.94,951.037,2p,0
6,A,P8,1365.47,1227.3,3p,0
6,B,P5,2349.82,1075.58,3p,0
6,A,P10,819.066,1178.65,2p,0
6,B,P4,2384.21,931.062,2p,1
6,A,P1,1345.14,1250.99,3p,1
6,A,P12,985.431,917.718,2p,0
6,A,P12,1465.58,877.741,3p,1
6,A,P9,1465.58,877.741,3p,1
6,A,P6,1428.28,915.308,3p,1
6,A,P12,976.934,963.069,2p,0
6,B,P11,2554.47,1006.67,2p,0
6,A,P10,1196.37,879.001,2p,0
6,A,P11,1095.72,897.474,2p,0
6,A,P3,953.529,1087.98,2p,0
6,B,P7,2577.61,872.537,2p,0
6,B,P9,3178.96,1153.43,2p,0
6,A,P10,1433.76,1124.94,3p,1
6,A,P3,1051.24,1295.03,3p,1
6,A,P2,1485.79,1046.94,3p,0
6,A,P8,1170.53,1174.89,3p,0
6,B,P1,3391.08,1264.39,2p,1
6,A,P11,976.934,963.069,2p,0
6,B,P11,2486.82,953.467,2p,0
6,A,P8,1433.76,1124.94,3p,0
7,A,P12,1307.54,896.406,2p,0
7,A,P7,1442.23,986.103,3p,0
7,A,P2,1170.53,1174.89,3p,0
7,A,P10,717.861,1053.19,2p,0
7,B,P3,3161.97,1206.1,2p,1
7,A,P10,1328.45,1015.84,2p,1
7,B,P4,2503.75,1038.65,2p,1
7,A,P5,638.43,1300.44,3p,1
7,A,P11,1109.47,1128.1,2p,0
7,A,P8,1053.93,1176.14,2p,0
7,B,P2,2190.95,874.347,3p,1
7,A,P8,1532.42,877.428,3p,1
7,A,P6,1526.77,985.521,3p,1
7,A,P10,842.197,990.238,2p,1
7,B,P11,2417.69,1161.56,3p,0
7,B,P8,3514.58,1262.77,2p,0
7,A,P11,1109.47,1128.1,2p,0
7,B,P10,2412.96,1039.39,3p,1
7,B,P10,2829.57,1071.32,2p,0
7,B,P4,2356.33,979.805,2p,1
7,A,P5,863.096,1233.23,2p,0
7,A,P1,776.798,1298.63,3p,1
7,B,P10,2746.94,1158.04,2p,0
7,A,P12,350.316,1239.28,2p,0
7,B,P12,2734.39,1072.17,2p,0
7,A,P5,1186.86,987.863,2p,1
7,B,P2,3016.64,1269.29,3p,1
7,B,P5,3266.93,1266.02,2p,0
7,B,P10,2178.21,858.211,3p,1
7,A,P6,1263.95,878.684,3p,0
7,A,P7,1098.17,938.622,2p,0
7,A,P10,1398.55,878.055,3p,1
7,A,P8,1170.53,1174.89,3p,0
7,A,P5,819.066,1178.65,2p,1
8,A,P10,1517.55,895.346,3p,0
8,A,P7,1175.73,938.167,2p,1
8,A,P6,1240.84,1228.77,3p,1
8,A,P7,819.066,1178.65,2p,1
8,B,P10,2890.5,1270.95,3p,0
8,A,P5,1166.53,897.117,2p,1
8,B,P8,2806.99,888.842,2p,0
8,B,P5,2178.21,858.211,3p,0
8,B,P12,2577.61,872.537,2p,1
8,B,P6,2501.43,909.467,2p,1
8,A,P2,1328.45,1015.84,2p,1
8,A,P8,643.701,1090.74,2p,1
8,A,P8,1406.93,936.807,2p,0
8,B,P12,2724.63,1005.4,2p,0
8,B,P12,3391.08,1264.39,2p,1
8,B,P12,2513.6,872.837,3p,1
8,B,P3,2689.32,1112.73,2p,0
8,A,P9,1200.62,1049.26,2p,1
8,B,P2,2349.82,1075.58,3p,1
8,A,P10,1463.92,959.972,3p,0
8,A,P7,1517.55,895.346,3p,0
8,A,P9,1330.1,937.259,2p,1
8,B,P5,2868.94,951.037,2p,0
8,A,P5,842.197,990.238,2p,0
8,A,P8,1331.34,878.369,3p,0
8,B,P8,2255.82,874.043,3p,0
8,B,P4,2527.95,1160.38,3p,0
8,A,P6,1207.85,916.507,2p,0
8,A,P6,1302.66,960.998,2p,1
9,A,P5,966.538,1018.55,2p,0
9,B,P2,2484.55,1114.72,3p,0
9,B,P4,3266.93,1266.02,2p,0
9,B,P3,2577.61,872.537,2p,0
9,B,P8,2310.42,931.495,3p,0
9,B,P9,2310.42,931.495,3p,0
9,B,P4,2513.6,872.837,2p,0
9,A,P11,875.224,1019.23,2p,0
9,A,P8,747.407,1089.82,2p,0
9,B,P8,2255.82,874.043,3p,0
9,B,P10,2508,1275.96,3p,0
9,B,P8,3046.31,1207.47,2p,0
9,A,P5,1461.42,1083.47,3p,0
9,B,P12,2641.45,872.239,2p,1
9,B,P4,3093.66,1108.8,2p,0
9,B,P11,3206.53,1067.97,2p,1
9,A,P11,1402.09,1172.42,3p,1
9,A,P8,670.353,1132.37,2p,0
9,A,P3,1428.28,915.308,3p,1
9,A,P1,928.815,989.641,2p,0
9,A,P6,1221.63,961.513,2p,0
9,A,P10,1360.68,1084.37,3p,1
9,B,P10,2383.09,1007.95,3p,0
9,B,P9,2640.4,952.491,2p,0
9,A,P4,1485.79,1046.94,3p,0
10,A,P8,1148.16,1017.19,2p,1
10,B,P2,2640.4,952.491,2p,1
10,A,P8,359.366,1304.09,2p,0
10,A,P5,953.529,1087.98,2p,0
10,A,P3,1175.73,938.167,2p,1
10,B,P6,3277.07,1204.75,2p,0
10,B,P9,3659.21,1332.6,2p,0
10,B,P1,2381.51,1115.73,3p,1
10,A,P5,1406.93,936.807,2p,0
10,B,P8,2716.83,952.005,2p,1
10,A,P5,1015.13,989.046,2p,0
10,B,P2,2385.06,873.438,3p,0
10,A,P8,700.792,1179.91,2p,1
10,A,P8,1058.77,962.549,2p,1
10,B,P12,2677.12,929.339,2p,0
10,A,P4,1461.42,1083.47,3p,1
10,A,P10,1057.52,1017.87,2p,1
10,A,P10,1020.38,939.08,2p,0
10,B,P3,2417.69,1161.56,3p,0
10,A,P7,1115.57,1230.25,3p,0
10,B,P7,2339.92,891.198,3p,1
10,A,P8,875.224,1019.23,2p,1
10,A,P11,1057.52,1017.87,2p,0
10,B,P1,2513.6,872.837,3p,1
10,A,P12,1433.76,1124.94,3p,1
10,B,P9,2993.22,1109.78,2p,1
10,B,P2,3161.97,1206.1,2p,1
10,B,P4,2920.47,975.917,2p,0
10,A,P10,928.815,989.641,2p,1
10,B,P3,2431.35,909.848,2p,1
11,A,P7,2459.4,1214.39,3p,1
11,B,P4,1326.14,1125.99,3p,0
11,A,P5,2760.65,977.019,2p,0
11,B,P1,1377.75,896.052,3p,0
11,A,P8,2611.04,856.331,2p,0
11,A,P4,2999.98,975.37,2p,1
11,B,P11,1020.38,939.08,2p,0
11,B,P8,976.934,963.069,2p,1
11,B,P3,1109.47,1128.1,2p,1
11,B,P1,1101.15,988.453,2p,1
11,B,P4,1355.02,915.706,2p,1
11,A,P6,2677.12,929.339,2p,1
11,B,P7,1109.47,1128.1,2p,0
11,B,P4,1377.75,896.052,3p,0
11,B,P1,1196.37,879.001,2p,1
11,B,P12,819.066,1178.65,2p,0
11,B,P6,1599.08,877.116,3p,0
11,A,P4,2689.32,1112.73,2p,0
11,B,P3,1101.15,988.453,2p,1
11,A,P10,2640.98,908.707,2p,0
11,A,P8,2868.94,951.037,2p,1
11,A,P11,2486.82,953.467,2p,1
11,B,P12,1599.08,877.116,3p,1
11,B,P5,1428.28,915.308,3p,1
11,A,P11,3178.96,1153.43,2p,0
11,A,P9,2274.65,980.367,3p,1
11,B,P11,1501.32,914.91,3p,1
11,A,P10,2457.78,930.629,2p,1
11,B,P4,1109.47,1128.1,2p,0
11,B,P1,1104.82,1050.04,2p,0
11,B,P12,1101.15,988.453,2p,1
11,A,P4,2513.6,872.837,3p,1
12,A,P9,2641.45,872.239,2p,1
12,B,P4,1101.15,988.453,2p,1
12,B,P8,1406.93,936.807,3p,1
12,A,P5,2611.04,856.331,2p,1
12,B,P4,1175.73,938.167,2p,1
12,A,P6,2332.24,954.45,3p,1
12,B,P7,1059.79,917.313,2p,0
12,A,P7,2468.93,1007.31,2p,0
12,A,P4,2763.68,1272.61,3p,1
12,B,P12,1328.45,1015.84,2p,0
12,A,P8,3193.67,1107.83,2p,0
12,A,P3,2274.65,980.367,3p,0
12,B,P12,218.657,1305.94,2p,1
12,A,P7,2356.33,979.805,2p,0
12,A,P3,2977.61,1003.51,2p,0
12,B,P1,1355.02,915.706,2p,1
12,B,P10,1115.57,1230.25,3p,0
12,B,P1,1140.33,962.03,2p,0
12,B,P6,780.865,1131.29,2p,0
12,A,P2,3277.07,1204.75,2p,0
12,A,P9,2641.45,872.239,2p,1
12,B,P9,875.224,1019.23,2p,0
12,B,P2,1322.66,1291.48,3p,1
12,B,P8,1330.1,937.259,2p,0
12,A,P11,2813.28,1210.22,3p,0
12,B,P12,976.934,963.069,2p,1
12,A,P8,2486.82,953.467,2p,1
13,B,P5,1053.93,1176.14,2p,1
13,B,P8,499.288,1302.26,2p,1
13,A,P12,2607.93,889.846,2p,0
13,A,P2,2604.23,929.768,2p,1
13,B,P4,1186.86,987.863,2p,1
13,A,P6,2791.05,1111.74,2p,1
13,B,P4,1465.58,877.741,3p,0
13,A,P9,2863.49,1035.72,2p,0
13,A,P8,2774.06,1036.45,2p,0
13,B,P3,912.096,1051.61,2p,0
13,B,P6,1599.08,877.116,3p,0
13,B,P10,1428.28,915.308,3p,0
13,A,P7,2674.47,889.51,2p,1
13,B,P4,842.197,990.238,2p,1
13,A,P3,2409.65,953.958,2p,1
13,A,P4,2518.88,978.685,2p,1
13,A,P11,2677.12,929.339,2p,0
13,B,P3,1157.95,1086.17,2p,1
13,B,P7,1360.68,1084.37,3p,0
13,A,P3,2892.35,1110.76,2p,1
13,B,P5,1196.37,879.001,2p,1
13,A,P5,2468.93,1007.31,2p,1
13,A,P12,2734.39,1072.17,2p,1
13,B,P9,1483.52,936.357,3p,0
14,A,P10,2892.35,1110.76,2p,1
14,A,P6,2409.65,953.958,2p,0
14,B,P4,717.861,1053.19,2p,1
14,B,P5,218.657,1305.94,2p,0
14,B,P4,1200.62,1049.26,2p,1
14,A,P2,2963.93,1155.72,2p,1
14,B,P5,1170.53,1174.89,3p,1
14,A,P8,3277.07,1204.75,2p,1
14,A,P3,3112.85,1068.8,2p,1
14,A,P11,2641.45,872.239,2p,1
14,B,P7,1322.66,1291.48,3p,0
14,A,P7,2356.33,979.805,3p,1
14,A,P2,3041.34,1034.28,2p,0
14,B,P2,825.097,1374.07,3p,1
14,B,P5,1060.65,879.636,2p,1
14,A,P3,2431.35,909.848,2p,0
14,A,P9,2924.37,1070.48,2p,0
14,B,P11,1059.79,917.313,2p,1
14,A,P7,2640.98,908.707,2p,1
14,A,P12,2356.33,979.805,2p,0
14,B,P11,863.096,1233.23,2p,1
14,B,P11,638.43,1300.44,3p,1
14,A,P8,3254.93,1338.52,3p,1
14,A,P8,2541.21,890.183,2p,1
14,B,P8,638.43,1300.44,2p,1
14,A,P5,2296.93,1008.6,3p,0
14,B,P11,976.934,963.069,2p,1
14,B,P8,1170.53,1174.89,3p,0
14,B,P9,1331.34,878.369,3p,0
14,A,P5,3129.77,1033.56,2p,0
14,A,P5,3637.44,1261.17,2p,1
14,A,P5,3266.93,1266.02,3p,0
14,B,P1,894.826,963.592,2p,0
14,B,P4,1272.28,987.274,2p,1
14,A,P10,2527.95,1160.38,3p,1
14,B,P5,1200.62,1049.26,2p,1
14,A,P4,2924.37,1070.48,2p,0
14,B,P9,1302.66,960.998,2p,0
14,B,P9,890.887,1130.22,2p,0
14,A,P8,2930.08,1208.84,2p,1
14,A,P6,2710.44,908.329,2p,1
14,B,P10,1020.38,939.08,2p,0
15,B,P1,1447.75,895.699,3p,1
15,A,P2,3093.66,1108.8,2p,1
15,B,P8,1272.28,987.274,2p,0
15,A,P7,2381.51,1115.73,3p,1
15,A,P12,2531.11,930.198,2p,0
15,A,P5,2760.65,977.019,2p,0
15,A,P10,3018.8,1069.64,2p,0
15,B,P10,1020.38,939.08,2p,1
15,B,P2,1218.04,1127.04,2p,0
15,B,P11,643.701,1090.74,2p,0
15,B,P11,581.953,1181.18,2p,0
15,A,P2,2527.95,1160.38,3p,1
15,A,P9,2677.12,929.339,2p,1
15,B,P5,815.169,1052.4,2p,0
15,B,P9,1223.78,862.356,3p,1
15,B,P5,1532.42,877.428,3p,0
15,A,P8,2640.98,908.707,2p,0
15,A,P2,2892.35,1110.76,2p,1
15,A,P12,2554.47,1006.67,1p,0
15,B,P12,985.431,917.718,2p,1
15,B,P6,1008.65,1050.82,2p,0
15,B,P12,1485.79,1046.94,3p,1
15,A,P2,3142.11,1267.65,3p,0
15,B,P8,1307.54,896.406,2p,0
15,B,P9,1263.95,878.684,2p,1
15,A,P3,3016.64,1269.29,3p,1
15,B,P8,1355.02,915.706,2p,1
15,B,P2,1133.93,916.91,2p,0
15,A,P4,2356.33,979.805,2p,0
15,A,P8,2571.31,909.086,2p,0
16,A,P11,2577.61,872.537,2p,0
16,A,P11,2952.58,1035,2p,1
16,B,P10,638.43,1300.44,2p,1
16,A,P1,2542.87,1073.87,2p,1
16,B,P2,914.399,1296.83,3p,1
16,B,P8,1461.42,1083.47,3p,1
16,B,P1,1187.32,1293.25,3p,1
16,A,P8,2822.24,928.486,2p,0
16,A,P8,3178.96,1153.43,2p,1
16,B,P7,1383.42,960.484,2p,1
16,B,P7,1365.47,1227.3,3p,0
16,B,P5,1326.14,1125.99,3p,0
16,B,P7,1465.58,877.741,3p,0
16,B,P8,1418.11,1015.17,3p,1
16,B,P4,1433.76,1124.94,3p,1
16,A,P1,2963.93,1155.72,2p,0
16,B,P8,966.538,1018.55,2p,1
16,A,P3,2640.4,952.491,2p,0
16,A,P6,3391.08,1264.39,2p,1
16,A,P3,2793.01,951.52,2p,0
16,A,P4,2503.75,1038.65,2p,0
16,B,P8,1148.16,1017.19,2p,1
16,A,P8,2768.63,871.644,2p,1
17,A,P10,2760.65,977.019,2p,1
17,B,P10,1391.1,1047.71,3p,0
17,A,P4,2793.01,951.52,2p,0
17,B,P10,1115.57,1230.25,3p,0
17,B,P7,1157.95,1086.17,2p,0
17,A,P2,2508,1275.96,3p,0
17,B,P3,912.096,1051.61,2p,0
17,A,P2,2638.82,1073.01,2p,0
17,A,P8,2349.82,1075.58,3p,1
17,A,P4,2993.22,1109.78,2p,0
17,B,P12,1532.42,877.428,3p,0
17,A,P10,2734.39,1072.17,2p,1
17,B,P12,1055.95,1087.07,2p,1
17,B,P3,1481.97,861.235,3p,0
17,B,P8,928.815,989.641,2p,0
17,A,P9,3391.6,1203.4,2p,0
17,B,P7,1186.86,987.863,2p,1
17,B,P12,1296.05,1048.48,2p,1
17,B,P3,1296.05,1048.48,2p,0
17,B,P9,1104.82,1050.04,2p,1
17,B,P8,522.668,1378.49,3p,1
17,A,P10,3285.75,1152.28,2p,0
17,B,P1,1051.24,1295.03,3p,1
17,B,P5,1587.16,894.995,3p,1
17,A,P9,2484.55,1114.72,3p,0
17,B,P2,1104.82,1050.04,2p,0
17,B,P9,1559.86,935.908,3p,1
17,B,P11,1207.85,916.507,2p,0
17,B,P12,1240.84,1228.77,3p,1
18,B,P1,1330.1,937.259,2p,0
18,A,P7,2639.7,1006.04,2p,0
18,B,P4,1238.47,1016.52,2p,0
18,B,P5,218.657,1305.94,2p,0
18,B,P6,1587.16,894.995,3p,0
18,A,P6,2893.58,1004.14,2p,1
18,A,P2,2236.41,931.931,3p,0
18,A,P6,2677.12,929.339,2p,1
18,A,P2,2640.4,952.491,2p,0
18,A,P7,2749.79,928.912,2p,1
18,A,P7,2446.54,1074.72,3p,0
18,A,P3,2760.65,977.019,2p,1
18,B,P1,1272.28,987.274,2p,1
18,B,P2,1238.47,1016.52,2p,1
18,A,P1,2684.3,1037.18,2p,1
18,A,P4,2407.21,890.859,2p,1
18,B,P2,914.399,1296.83,3p,0
18,A,P7,3285.75,1152.28,2p,1
18,B,P10,1058.77,962.549,2p,1
18,B,P1,1140.33,962.03,2p,0
18,A,P5,3041.34,1034.28,2p,0
18,A,P1,2813.28,1210.22,3p,1
18,B,P5,1186.86,987.863,2p,1
18,B,P2,1461.42,1083.47,3p,0
18,A,P9,2320.53,873.74,3p,1
18,A,P12,2565.36,1348.61,3p,0
18,B,P2,1059.79,917.313,2p,0
18,B,P3,1253.04,937.712,2p,1
18,B,P12,1326.14,1125.99,3p,1
18,A,P10,2190.95,874.347,3p,1
19,A,P3,2993.22,1109.78,2p,1
19,A,P12,3178.96,1153.43,2p,1
19,B,P6,928.815,989.641,2p,1
19,B,P10,1221.63,961.513,2p,0
19,A,P5,2290.58,910.614,3p,1
19,A,P3,3041.34,1034.28,2p,1
19,B,P11,1574.14,914.514,3p,1
19,A,P12,2809.26,1004.77,2p,1
19,B,P5,1237.14,896.761,2p,0
19,B,P4,1302.66,960.998,2p,1
19,A,P8,2892.35,1110.76,2p,0
19,B,P3,1238.47,1016.52,2p,0
19,A,P12,2381.51,1115.73,3p,0
19,B,P1,1360.68,1084.37,3p,1
20,B,P4,1098.17,938.622,2p,0
20,B,P9,842.197,990.238,2p,1
20,B,P11,1406.93,936.807,2p,0
20,B,P9,1207.85,916.507,2p,1
20,A,P8,2893.58,1004.14,2p,1
20,A,P4,2542.87,1073.87,2p,1
20,B,P6,1402.09,1172.42,3p,1
20,A,P11,2680.33,977.572,2p,0
20,A,P11,2563.73,952.978,2p,0
20,B,P8,1501.32,914.91,3p,0
20,B,P7,1166.53,897.117,2p,1
20,B,P12,359.366,1304.09,2p,0
20,A,P5,2236.41,931.931,3p,0
20,B,P9,1221.63,961.513,2p,0
20,A,P2,2272.45,891.538,3p,0
20,A,P11,2749.79,928.912,2p,0
20,B,P6,1128.6,879.318,2p,0
20,A,P1,3112.85,1068.8,2p,1
20,B,P7,747.407,1089.82,2p,0
20,B,P12,815.169,1052.4,2p,1
20,A,P3,2437.74,979.244,2p,1
20,B,P8,1331.34,878.369,3p,0
20,A,P10,2813.28,1210.22,2p,1
20,A,P5,3161.97,1206.1,2p,1
20,B,P6,1599.08,877.116,3p,1
20,A,P3,3178.96,1153.43,2p,0
20,B,P10,1196.37,879.001,2p,1
20,B,P3,890.887,1130.22,2p,0
20,A,P9,2695.9,1211.6,3p,1
20,B,P3,1020.38,939.08,2p,1
21,B,P3,2749.79,928.912,2p,1
21,A,P12,1237.14,896.761,2p,1
21,A,P9,1559.86,935.908,3p,1
21,B,P3,2531.11,930.198,2p,1
21,A,P2,1587.16,894.995,3p,0
21,B,P3,3391.6,1203.4,2p,0
21,A,P7,1157.95,1086.17,2p,0
21,A,P6,1221.63,961.513,2p,1
21,A,P3,1187.32,1293.25,3p,0
21,B,P3,3178.96,1153.43,2p,1
21,B,P10,2829.57,1071.32,2p,0
21,B,P8,3285.75,1152.28,2p,1
21,A,P7,776.798,1298.63,3p,0
21,A,P4,747.407,1089.82,2p,1
21,B,P8,2963.93,1155.72,2p,1
21,A,P4,1544.15,959.462,3p,0
21,B,P8,2724.63,1005.4,2p,1
21,B,P11,2779.71,907.952,2p,0
21,A,P8,1148.16,1017.19,1p,0
21,B,P7,3016.64,1269.29,3p,0
21,A,P1,1360.68,1084.37,3p,1
21,A,P9,1383.42,960.484,3p,0
21,B,P11,2332.24,954.45,3p,0
21,B,P8,2734.39,1072.17,2p,1
22,A,P10,1461.42,1083.47,3p,0
22,A,P6,1574.14,914.514,3p,0
22,A,P5,479.504,1237.75,2p,1
22,B,P2,2190.95,874.347,3p,1
22,B,P4,2542.87,1073.87,2p,1
22,A,P1,1015.13,989.046,2p,0
22,B,P12,2563.73,952.978,2p,1
22,B,P9,2641.45,872.239,2p,1
22,A,P9,1196.37,879.001,2p,0
22,B,P11,2677.12,929.339,2p,1
22,B,P5,2385.06,873.438,3p,1
22,A,P9,783.571,1019.92,2p,1
22,B,P12,2855.68,1156.88,2p,0
22,B,P12,2840.69,976.467,2p,0
22,B,P12,2791.05,1111.74,2p,1
22,A,P7,863.096,1233.23,2p,1
22,B,P3,2501.43,909.467,2p,0
22,B,P8,2508,1275.96,3p,0
22,B,P3,3514.58,1262.77,2p,0
22,B,P9,2740.82,889.176,2p,1
22,A,P9,1237.14,896.761,2p,0
22,B,P8,2474.3,890.52,2p,1
22,B,P1,2952.58,1035,2p,1
22,A,P1,1095.72,897.474,2p,1
23,B,P9,2705.12,871.941,2p,1
23,A,P5,914.399,1296.83,3p,0
23,A,P11,1610.05,860.678,3p,0
23,B,P9,2255.82,874.043,3p,1
23,A,P4,1433.76,1124.94,3p,0
23,B,P11,2952.58,1035,2p,1
23,B,P11,2412.96,1039.39,3p,1
23,B,P2,2219.88,910.999,3p,1
23,A,P8,989.653,1231.73,3p,1
23,B,P10,2412.96,1039.39,3p,0
23,B,P3,2774.06,1036.45,2p,1
23,A,P2,1501.32,914.91,3p,0
